Received by learning locker;;;;;;;;Send by external device;;;;;;;;;
10/12/2021;13;4;42.158Z;42;158;;;14:4:42:14;14;4;42;14;;;;;144
10/12/2021;13;4;42.041Z;42;41;;;14:4:41:895;14;4;41;895;;;;;146
10/12/2021;13;4;41.920Z;41;920;;;14:4:41:690;14;4;41;690;;;;;230
10/12/2021;13;4;41.715Z;41;715;;;14:4:41:573;14;4;41;573;;;;;142
10/12/2021;13;4;41.599Z;41;599;;;14:4:41:455;14;4;41;455;;;;;144
10/12/2021;13;4;41.484Z;41;484;;;14:4:41:340;14;4;41;340;;;;;144
10/12/2021;13;4;41.367Z;41;367;;;14:4:41:227;14;4;41;227;;;;;140
10/12/2021;13;4;41.258Z;41;258;;;14:4:41:121;14;4;41;121;;;;;137
10/12/2021;13;4;41.147Z;41;147;;;14:4:41:3;14;4;41;3;;;;;144
10/12/2021;13;4;41.021Z;41;21;;;14:4:40:883;14;4;40;883;;;;;138
10/12/2021;13;4;40.913Z;40;913;;;14:4:40:771;14;4;40;771;;;;;142
10/12/2021;13;4;40.799Z;40;799;;;14:4:40:657;14;4;40;657;;;;;142
10/12/2021;13;4;40.685Z;40;685;;;14:4:40:543;14;4;40;543;;;;;142
10/12/2021;13;4;40.571Z;40;571;;;14:4:40:429;14;4;40;429;;;;;142
10/12/2021;13;4;40.457Z;40;457;;;14:4:40:315;14;4;40;315;;;;;142
10/12/2021;13;4;40.343Z;40;343;;;14:4:40:201;14;4;40;201;;;;;142
10/12/2021;13;4;40.229Z;40;229;;;14:4:40:87;14;4;40;87;;;;;142
10/12/2021;13;4;40.116Z;40;116;;;14:4:39:973;14;4;39;973;;;;;143
10/12/2021;13;4;40.000Z;40;0;;;14:4:39:858;14;4;39;858;;;;;142
10/12/2021;13;4;39.885Z;39;885;;;14:4:39:742;14;4;39;742;;;;;143
10/12/2021;13;4;39.769Z;39;769;;;14:4:39:627;14;4;39;627;;;;;142
10/12/2021;13;4;39.654Z;39;654;;;14:4:39:512;14;4;39;512;;;;;142
10/12/2021;13;4;39.537Z;39;537;;;14:4:39:400;14;4;39;400;;;;;137
10/12/2021;13;4;39.428Z;39;428;;;14:4:39:286;14;4;39;286;;;;;142
10/12/2021;13;4;39.313Z;39;313;;;14:4:39:167;14;4;39;167;;;;;146
10/12/2021;13;4;39.194Z;39;194;;;14:4:39:50;14;4;39;50;;;;;144
10/12/2021;13;4;39.078Z;39;78;;;14:4:38:934;14;4;38;934;;;;;144
10/12/2021;13;4;38.961Z;38;961;;;14:4:38:815;14;4;38;815;;;;;146
10/12/2021;13;4;38.842Z;38;842;;;14:4:38:699;14;4;38;699;;;;;143
10/12/2021;13;4;38.726Z;38;726;;;14:4:38:583;14;4;38;583;;;;;143
10/12/2021;13;4;38.611Z;38;611;;;14:4:38:468;14;4;38;468;;;;;143
10/12/2021;13;4;38.496Z;38;496;;;14:4:38:353;14;4;38;353;;;;;143
10/12/2021;13;4;38.380Z;38;380;;;14:4:38:237;14;4;38;237;;;;;143
10/12/2021;13;4;38.261Z;38;261;;;14:4:38:117;14;4;38;117;;;;;144
10/12/2021;13;4;38.144Z;38;144;;;14:4:37:999;14;4;37;999;;;;;145
10/12/2021;13;4;38.027Z;38;27;;;14:4:37:883;14;4;37;883;;;;;144
10/12/2021;13;4;37.911Z;37;911;;;14:4:37:769;14;4;37;769;;;;;142
10/12/2021;13;4;37.797Z;37;797;;;14:4:37:659;14;4;37;659;;;;;138
10/12/2021;13;4;37.687Z;37;687;;;14:4:37:545;14;4;37;545;;;;;142
10/12/2021;13;4;37.574Z;37;574;;;14:4:37:432;14;4;37;432;;;;;142
10/12/2021;13;4;37.461Z;37;461;;;14:4:37:319;14;4;37;319;;;;;142
10/12/2021;13;4;37.347Z;37;347;;;14:4:37:206;14;4;37;206;;;;;141
10/12/2021;13;4;37.235Z;37;235;;;14:4:37:93;14;4;37;93;;;;;142
10/12/2021;13;4;37.122Z;37;122;;;14:4:36:979;14;4;36;979;;;;;143
10/12/2021;13;4;37.008Z;37;8;;;14:4:36:866;14;4;36;866;;;;;142
10/12/2021;13;4;36.895Z;36;895;;;14:4:36:753;14;4;36;753;;;;;142
10/12/2021;13;4;36.781Z;36;781;;;14:4:36:639;14;4;36;639;;;;;142
10/12/2021;13;4;36.668Z;36;668;;;14:4:36:526;14;4;36;526;;;;;142
10/12/2021;13;4;36.555Z;36;555;;;14:4:36:412;14;4;36;412;;;;;143
10/12/2021;13;4;36.442Z;36;442;;;14:4:36:299;14;4;36;299;;;;;143
10/12/2021;13;4;36.328Z;36;328;;;14:4:36:184;14;4;36;184;;;;;144
10/12/2021;13;4;36.213Z;36;213;;;14:4:36:68;14;4;36;68;;;;;145
10/12/2021;13;4;36.097Z;36;97;;;14:4:35:857;14;4;35;857;;;;;240
10/12/2021;13;4;35.885Z;35;885;;;14:4:35:734;14;4;35;734;;;;;151
10/12/2021;13;4;35.762Z;35;762;;;14:4:35:619;14;4;35;619;;;;;143
10/12/2021;13;4;35.648Z;35;648;;;14:4:35:502;14;4;35;502;;;;;146
10/12/2021;13;4;35.530Z;35;530;;;14:4:35:389;14;4;35;389;;;;;141
10/12/2021;13;4;35.418Z;35;418;;;14:4:35:276;14;4;35;276;;;;;142
10/12/2021;13;4;35.304Z;35;304;;;14:4:35:162;14;4;35;162;;;;;142
10/12/2021;13;4;35.191Z;35;191;;;14:4:35:53;14;4;35;53;;;;;138
10/12/2021;13;4;35.079Z;35;79;;;14:4:34:937;14;4;34;937;;;;;142
10/12/2021;13;4;34.964Z;34;964;;;14:4:34:822;14;4;34;822;;;;;142
10/12/2021;13;4;34.850Z;34;850;;;14:4:34:708;14;4;34;708;;;;;142
10/12/2021;13;4;34.737Z;34;737;;;14:4:34:589;14;4;34;589;;;;;148
10/12/2021;13;4;34.618Z;34;618;;;14:4:34:475;14;4;34;475;;;;;143
10/12/2021;13;4;34.504Z;34;504;;;14:4:34:361;14;4;34;361;;;;;143
10/12/2021;13;4;34.390Z;34;390;;;14:4:34:247;14;4;34;247;;;;;143
10/12/2021;13;4;34.276Z;34;276;;;14:4:34:133;14;4;34;133;;;;;143
10/12/2021;13;4;34.161Z;34;161;;;14:4:34:6;14;4;34;6;;;;;155
10/12/2021;13;4;34.034Z;34;34;;;14:4:33:892;14;4;33;892;;;;;142
10/12/2021;13;4;33.921Z;33;921;;;14:4:33:777;14;4;33;777;;;;;144
10/12/2021;13;4;33.805Z;33;805;;;14:4:33:662;14;4;33;662;;;;;143
10/12/2021;13;4;33.691Z;33;691;;;14:4:33:542;14;4;33;542;;;;;149
10/12/2021;13;4;33.571Z;33;571;;;14:4:33:428;14;4;33;428;;;;;143
10/12/2021;13;4;33.456Z;33;456;;;14:4:33:313;14;4;33;313;;;;;143
10/12/2021;13;4;33.342Z;33;342;;;14:4:33:199;14;4;33;199;;;;;143
10/12/2021;13;4;33.228Z;33;228;;;14:4:33:85;14;4;33;85;;;;;143
10/12/2021;13;4;33.114Z;33;114;;;14:4:32:970;14;4;32;970;;;;;144
10/12/2021;13;4;32.999Z;32;999;;;14:4:32:855;14;4;32;855;;;;;144
10/12/2021;13;4;32.883Z;32;883;;;14:4:32:741;14;4;32;741;;;;;142
10/12/2021;13;4;32.770Z;32;770;;;14:4:32:631;14;4;32;631;;;;;139
10/12/2021;13;4;32.660Z;32;660;;;14:4:32:521;14;4;32;521;;;;;139
10/12/2021;13;4;32.554Z;32;554;;;14:4:32:415;14;4;32;415;;;;;139
10/12/2021;13;4;32.442Z;32;442;;;14:4:32:300;14;4;32;300;;;;;142
10/12/2021;13;4;32.328Z;32;328;;;14:4:32:185;14;4;32;185;;;;;143
10/12/2021;13;4;32.214Z;32;214;;;14:4:32:71;14;4;32;71;;;;;143
10/12/2021;13;4;32.100Z;32;100;;;14:4:31:960;14;4;31;960;;;;;140
10/12/2021;13;4;31.990Z;31;990;;;14:4:31:848;14;4;31;848;;;;;142
10/12/2021;13;4;31.870Z;31;870;;;14:4:31:727;14;4;31;727;;;;;143
10/12/2021;13;4;31.755Z;31;755;;;14:4:31:609;14;4;31;609;;;;;146
10/12/2021;13;4;31.637Z;31;637;;;14:4:31:481;14;4;31;481;;;;;156
10/12/2021;13;4;31.510Z;31;510;;;14:4:31:369;14;4;31;369;;;;;141
10/12/2021;13;4;31.397Z;31;397;;;14:4:31:253;14;4;31;253;;;;;144
10/12/2021;13;4;31.283Z;31;283;;;14:4:31:140;14;4;31;140;;;;;143
10/12/2021;13;4;31.169Z;31;169;;;14:4:31:26;14;4;31;26;;;;;143
10/12/2021;13;4;31.055Z;31;55;;;14:4:30:912;14;4;30;912;;;;;143
10/12/2021;13;4;30.941Z;30;941;;;14:4:30:798;14;4;30;798;;;;;143
10/12/2021;13;4;30.827Z;30;827;;;14:4:30:690;14;4;30;690;;;;;137
10/12/2021;13;4;30.718Z;30;718;;;14:4:30:576;14;4;30;576;;;;;142
10/12/2021;13;4;30.603Z;30;603;;;14:4:30:460;14;4;30;460;;;;;143
10/12/2021;13;4;30.488Z;30;488;;;14:4:30:346;14;4;30;346;;;;;142
10/12/2021;13;4;30.375Z;30;375;;;14:4:30:232;14;4;30;232;;;;;143
10/12/2021;13;4;30.261Z;30;261;;;14:4:30:30;14;4;30;30;;;;;231
10/12/2021;13;4;30.059Z;30;59;;;14:4:29:917;14;4;29;917;;;;;142
10/12/2021;13;4;29.945Z;29;945;;;14:4:29:803;14;4;29;803;;;;;142
10/12/2021;13;4;29.832Z;29;832;;;14:4:29:689;14;4;29;689;;;;;143
10/12/2021;13;4;29.718Z;29;718;;;14:4:29:576;14;4;29;576;;;;;142
10/12/2021;13;4;29.605Z;29;605;;;14:4:29:462;14;4;29;462;;;;;143
10/12/2021;13;4;29.490Z;29;490;;;14:4:29:348;14;4;29;348;;;;;142
10/12/2021;13;4;29.377Z;29;377;;;14:4:29:235;14;4;29;235;;;;;142
10/12/2021;13;4;29.263Z;29;263;;;14:4:29:121;14;4;29;121;;;;;142
10/12/2021;13;4;29.150Z;29;150;;;14:4:29:7;14;4;29;7;;;;;143
10/12/2021;13;4;29.036Z;29;36;;;14:4:28:893;14;4;28;893;;;;;143
10/12/2021;13;4;28.921Z;28;921;;;14:4:28:778;14;4;28;778;;;;;143
10/12/2021;13;4;28.807Z;28;807;;;14:4:28:664;14;4;28;664;;;;;143
10/12/2021;13;4;28.693Z;28;693;;;14:4:28:551;14;4;28;551;;;;;142
10/12/2021;13;4;28.580Z;28;580;;;14:4:28:438;14;4;28;438;;;;;142
10/12/2021;13;4;28.466Z;28;466;;;14:4:28:323;14;4;28;323;;;;;143
10/12/2021;13;4;28.351Z;28;351;;;14:4:28:207;14;4;28;207;;;;;144
10/12/2021;13;4;28.235Z;28;235;;;14:4:28:93;14;4;28;93;;;;;142
10/12/2021;13;4;28.120Z;28;120;;;14:4:27:978;14;4;27;978;;;;;142
10/12/2021;13;4;28.005Z;28;5;;;14:4:27:862;14;4;27;862;;;;;143
10/12/2021;13;4;27.890Z;27;890;;;14:4:27:747;14;4;27;747;;;;;143
10/12/2021;13;4;27.774Z;27;774;;;14:4:27:630;14;4;27;630;;;;;144
10/12/2021;13;4;27.658Z;27;658;;;14:4:27:513;14;4;27;513;;;;;145
10/12/2021;13;4;27.541Z;27;541;;;14:4:27:398;14;4;27;398;;;;;143
10/12/2021;13;4;27.426Z;27;426;;;14:4:27:283;14;4;27;283;;;;;143
10/12/2021;13;4;27.312Z;27;312;;;14:4:27:175;14;4;27;175;;;;;137
10/12/2021;13;4;27.187Z;27;187;;;14:4:27:45;14;4;27;45;;;;;142
10/12/2021;13;4;27.073Z;27;73;;;14:4:26:931;14;4;26;931;;;;;142
10/12/2021;13;4;26.960Z;26;960;;;14:4:26:819;14;4;26;819;;;;;141
10/12/2021;13;4;26.848Z;26;848;;;14:4:26:705;14;4;26;705;;;;;143
10/12/2021;13;4;26.733Z;26;733;;;14:4:26:590;14;4;26;590;;;;;143
10/12/2021;13;4;26.617Z;26;617;;;14:4:26:475;14;4;26;475;;;;;142
10/12/2021;13;4;26.503Z;26;503;;;14:4:26:362;14;4;26;362;;;;;141
10/12/2021;13;4;26.390Z;26;390;;;14:4:26:248;14;4;26;248;;;;;142
10/12/2021;13;4;26.276Z;26;276;;;14:4:26:134;14;4;26;134;;;;;142
10/12/2021;13;4;26.162Z;26;162;;;14:4:26:19;14;4;26;19;;;;;143
10/12/2021;13;4;26.047Z;26;47;;;14:4:25:905;14;4;25;905;;;;;142
10/12/2021;13;4;25.933Z;25;933;;;14:4:25:791;14;4;25;791;;;;;142
10/12/2021;13;4;25.818Z;25;818;;;14:4:25:677;14;4;25;677;;;;;141
10/12/2021;13;4;25.704Z;25;704;;;14:4:25:562;14;4;25;562;;;;;142
10/12/2021;13;4;25.590Z;25;590;;;14:4:25:452;14;4;25;452;;;;;138
10/12/2021;13;4;25.479Z;25;479;;;14:4:25:338;14;4;25;338;;;;;141
10/12/2021;13;4;25.365Z;25;365;;;14:4:25:223;14;4;25;223;;;;;142
10/12/2021;13;4;25.251Z;25;251;;;14:4:25:108;14;4;25;108;;;;;143
10/12/2021;13;4;25.136Z;25;136;;;14:4:24:994;14;4;24;994;;;;;142
10/12/2021;13;4;25.022Z;25;22;;;14:4:24:880;14;4;24;880;;;;;142
10/12/2021;13;4;24.907Z;24;907;;;14:4:24:765;14;4;24;765;;;;;142
10/12/2021;13;4;24.793Z;24;793;;;14:4:24:650;14;4;24;650;;;;;143
10/12/2021;13;4;24.679Z;24;679;;;14:4:24:536;14;4;24;536;;;;;143
10/12/2021;13;4;24.564Z;24;564;;;14:4:24:422;14;4;24;422;;;;;142
10/12/2021;13;4;24.450Z;24;450;;;14:4:24:221;14;4;24;221;;;;;229
10/12/2021;13;4;24.249Z;24;249;;;14:4:24:107;14;4;24;107;;;;;142
10/12/2021;13;4;24.135Z;24;135;;;14:4:23:993;14;4;23;993;;;;;142
10/12/2021;13;4;24.020Z;24;20;;;14:4:23:878;14;4;23;878;;;;;142
10/12/2021;13;4;23.906Z;23;906;;;14:4:23:763;14;4;23;763;;;;;143
10/12/2021;13;4;23.790Z;23;790;;;14:4:23:651;14;4;23;651;;;;;139
10/12/2021;13;4;23.678Z;23;678;;;14:4:23:535;14;4;23;535;;;;;143
10/12/2021;13;4;23.563Z;23;563;;;14:4:23:420;14;4;23;420;;;;;143
10/12/2021;13;4;23.447Z;23;447;;;14:4:23:306;14;4;23;306;;;;;141
10/12/2021;13;4;23.333Z;23;333;;;14:4:23:183;14;4;23;183;;;;;150
10/12/2021;13;4;23.210Z;23;210;;;14:4:23:78;14;4;23;78;;;;;132
10/12/2021;13;4;23.108Z;23;108;;;14:4:22:969;14;4;22;969;;;;;139
10/12/2021;13;4;22.999Z;22;999;;;14:4:22:864;14;4;22;864;;;;;135
10/12/2021;13;4;22.891Z;22;891;;;14:4:22:747;14;4;22;747;;;;;144
10/12/2021;13;4;22.774Z;22;774;;;14:4:22:633;14;4;22;633;;;;;141
10/12/2021;13;4;22.661Z;22;661;;;14:4:22:520;14;4;22;520;;;;;141
10/12/2021;13;4;22.548Z;22;548;;;14:4:22:406;14;4;22;406;;;;;142
10/12/2021;13;4;22.433Z;22;433;;;14:4:22:289;14;4;22;289;;;;;144
10/12/2021;13;4;22.317Z;22;317;;;14:4:22:176;14;4;22;176;;;;;141
10/12/2021;13;4;22.196Z;22;196;;;14:4:22:34;14;4;22;34;;;;;162
10/12/2021;13;4;22.061Z;22;61;;;14:4:21:924;14;4;21;924;;;;;137
10/12/2021;13;4;21.951Z;21;951;;;14:4:21:810;14;4;21;810;;;;;141
10/12/2021;13;4;21.838Z;21;838;;;14:4:21:695;14;4;21;695;;;;;143
10/12/2021;13;4;21.722Z;21;722;;;14:4:21:581;14;4;21;581;;;;;141
10/12/2021;13;4;21.609Z;21;609;;;14:4:21:467;14;4;21;467;;;;;142
10/12/2021;13;4;21.496Z;21;496;;;14:4:21:355;14;4;21;355;;;;;141
10/12/2021;13;4;21.383Z;21;383;;;14:4:21:241;14;4;21;241;;;;;142
10/12/2021;13;4;21.269Z;21;269;;;14:4:21:128;14;4;21;128;;;;;141
10/12/2021;13;4;21.156Z;21;156;;;14:4:21:14;14;4;21;14;;;;;142
10/12/2021;13;4;21.041Z;21;41;;;14:4:20:899;14;4;20;899;;;;;142
10/12/2021;13;4;20.927Z;20;927;;;14:4:20:791;14;4;20;791;;;;;136
10/12/2021;13;4;20.822Z;20;822;;;14:4:20:691;14;4;20;691;;;;;131
10/12/2021;13;4;20.722Z;20;722;;;14:4:20:580;14;4;20;580;;;;;142
10/12/2021;13;4;20.607Z;20;607;;;14:4:20:464;14;4;20;464;;;;;143
10/12/2021;13;4;20.492Z;20;492;;;14:4:20:348;14;4;20;348;;;;;144
10/12/2021;13;4;20.375Z;20;375;;;14:4:20:236;14;4;20;236;;;;;139
10/12/2021;13;4;20.262Z;20;262;;;14:4:20:119;14;4;20;119;;;;;143
10/12/2021;13;4;20.145Z;20;145;;;14:4:20:6;14;4;20;6;;;;;139
10/12/2021;13;4;20.037Z;20;37;;;14:4:19:905;14;4;19;905;;;;;132
10/12/2021;13;4;19.937Z;19;937;;;14:4:19:794;14;4;19;794;;;;;143
10/12/2021;13;4;19.821Z;19;821;;;14:4:19:679;14;4;19;679;;;;;142
10/12/2021;13;4;19.707Z;19;707;;;14:4:19:564;14;4;19;564;;;;;143
10/12/2021;13;4;19.592Z;19;592;;;14:4:19:447;14;4;19;447;;;;;145
10/12/2021;13;4;19.475Z;19;475;;;14:4:19:338;14;4;19;338;;;;;137
10/12/2021;13;4;19.363Z;19;363;;;14:4:19:220;14;4;19;220;;;;;143
10/12/2021;13;4;19.247Z;19;247;;;14:4:19:105;14;4;19;105;;;;;142
10/12/2021;13;4;19.132Z;19;132;;;14:4:18:991;14;4;18;991;;;;;141
10/12/2021;13;4;19.018Z;19;18;;;14:4:18:874;14;4;18;874;;;;;144
10/12/2021;13;4;18.900Z;18;900;;;14:4:18:757;14;4;18;757;;;;;143
10/12/2021;13;4;18.784Z;18;784;;;14:4:18:642;14;4;18;642;;;;;142
10/12/2021;13;4;18.669Z;18;669;;;14:4:18:444;14;4;18;444;;;;;225
10/12/2021;13;4;18.472Z;18;472;;;14:4:18:326;14;4;18;326;;;;;146
10/12/2021;13;4;18.354Z;18;354;;;14:4:18:210;14;4;18;210;;;;;144
10/12/2021;13;4;18.235Z;18;235;;;14:4:18:93;14;4;18;93;;;;;142
10/12/2021;13;4;18.120Z;18;120;;;14:4:17:978;14;4;17;978;;;;;142
10/12/2021;13;4;18.006Z;18;6;;;14:4:17:864;14;4;17;864;;;;;142
10/12/2021;13;4;17.892Z;17;892;;;14:4:17:749;14;4;17;749;;;;;143
10/12/2021;13;4;17.777Z;17;777;;;14:4:17:634;14;4;17;634;;;;;143
10/12/2021;13;4;17.663Z;17;663;;;14:4:17:521;14;4;17;521;;;;;142
10/12/2021;13;4;17.549Z;17;549;;;14:4:17:406;14;4;17;406;;;;;143
10/12/2021;13;4;17.433Z;17;433;;;14:4:17:279;14;4;17;279;;;;;154
10/12/2021;13;4;17.307Z;17;307;;;14:4:17:165;14;4;17;165;;;;;142
10/12/2021;13;4;17.193Z;17;193;;;14:4:17:51;14;4;17;51;;;;;142
10/12/2021;13;4;17.078Z;17;78;;;14:4:16:936;14;4;16;936;;;;;142
10/12/2021;13;4;16.963Z;16;963;;;14:4:16:825;14;4;16;825;;;;;138
10/12/2021;13;4;16.852Z;16;852;;;14:4:16:711;14;4;16;711;;;;;141
10/12/2021;13;4;16.739Z;16;739;;;14:4:16:584;14;4;16;584;;;;;155
10/12/2021;13;4;16.612Z;16;612;;;14:4:16:470;14;4;16;470;;;;;142
10/12/2021;13;4;16.498Z;16;498;;;14:4:16:352;14;4;16;352;;;;;146
10/12/2021;13;4;16.380Z;16;380;;;14:4:16:237;14;4;16;237;;;;;143
10/12/2021;13;4;16.265Z;16;265;;;14:4:16:115;14;4;16;115;;;;;150
10/12/2021;13;4;16.144Z;16;144;;;14:4:16:2;14;4;16;2;;;;;142
10/12/2021;13;4;16.029Z;16;29;;;14:4:15:885;14;4;15;885;;;;;144
10/12/2021;13;4;15.908Z;15;908;;;14:4:15:766;14;4;15;766;;;;;142
10/12/2021;13;4;15.794Z;15;794;;;14:4:15:651;14;4;15;651;;;;;143
10/12/2021;13;4;15.679Z;15;679;;;14:4:15:538;14;4;15;538;;;;;141
10/12/2021;13;4;15.566Z;15;566;;;14:4:15:424;14;4;15;424;;;;;142
10/12/2021;13;4;15.452Z;15;452;;;14:4:15:310;14;4;15;310;;;;;142
10/12/2021;13;4;15.338Z;15;338;;;14:4:15:196;14;4;15;196;;;;;142
10/12/2021;13;4;15.224Z;15;224;;;14:4:15:82;14;4;15;82;;;;;142
10/12/2021;13;4;15.110Z;15;110;;;14:4:14:972;14;4;14;972;;;;;138
10/12/2021;13;4;15.000Z;15;0;;;14:4:14:857;14;4;14;857;;;;;143
10/12/2021;13;4;14.884Z;14;884;;;14:4:14:740;14;4;14;740;;;;;144
10/12/2021;13;4;14.767Z;14;767;;;14:4:14:625;14;4;14;625;;;;;142
10/12/2021;13;4;14.653Z;14;653;;;14:4:14:508;14;4;14;508;;;;;145
10/12/2021;13;4;14.536Z;14;536;;;14:4:14:394;14;4;14;394;;;;;142
10/12/2021;13;4;14.422Z;14;422;;;14:4:14:279;14;4;14;279;;;;;143
10/12/2021;13;4;14.303Z;14;303;;;14:4:14:160;14;4;14;160;;;;;143
10/12/2021;13;4;14.188Z;14;188;;;14:4:14:46;14;4;14;46;;;;;142
10/12/2021;13;4;14.056Z;14;56;;;14:4:13:914;14;4;13;914;;;;;142
10/12/2021;13;4;13.942Z;13;942;;;14:4:13:797;14;4;13;797;;;;;145
10/12/2021;13;4;13.826Z;13;826;;;14:4:13:684;14;4;13;684;;;;;142
10/12/2021;13;4;13.708Z;13;708;;;14:4:13:564;14;4;13;564;;;;;144
10/12/2021;13;4;13.574Z;13;574;;;14:4:13:407;14;4;13;407;;;;;167
10/12/2021;13;4;13.434Z;13;434;;;14:4:13:291;14;4;13;291;;;;;143
10/12/2021;13;4;13.316Z;13;316;;;14:4:13:161;14;4;13;161;;;;;155
10/12/2021;13;4;13.188Z;13;188;;;14:4:13:19;14;4;13;19;;;;;169
